"","region","latitude","longitude","exposure","date","time","temperature","phosphate","nitrate","silicate","toxicity","HAB","genus","species","spec_biomass"
"506","Irish Sea",53.29477,-5.1416,"high","26.03.18",12:00:00,11.8421,0.381273,5.916535,1.7603811,"non",0,"diatom","Leptocylindrus danicus",0.058909447
"507","Irish Sea",53.29477,-5.1416,"high","26.03.18",12:00:00,11.8421,0.381273,5.916535,1.7603811,"non",0,"diatom","Proboscia alata",0.192164985
"508","Irish Sea",53.29477,-5.1416,"high","26.03.18",12:00:00,11.8421,0.381273,5.916535,1.7603811,"non",0,"diatom","Rhizosolenia setigera",0.108742185
"509","Irish Sea",53.29477,-5.1416,"high","26.03.18",12:00:00,11.8421,0.381273,5.916535,1.7603811,"non",0,"other","Aphanocapsa conferta",0.583881376
"510","Irish Sea",53.29477,-5.1416,"high","26.03.18",12:00:00,11.8421,0.381273,5.916535,1.7603811,"non",0,"other","Chroococcus distans",0.731421746
"511","Irish Sea",53.29477,-5.1416,"high","26.03.18",12:00:00,11.8421,0.381273,5.916535,1.7603811,"non",0,"other","Cryptaulax marina",0.024051097
"512","Irish Sea",53.29477,-5.1416,"high","26.03.18",12:00:00,11.8421,0.381273,5.916535,1.7603811,"non",0,"other","Cryptomonas platyuris",0.317137986
"513","Irish Sea",53.29477,-5.1416,"high","26.03.18",12:00:00,11.8421,0.381273,5.916535,1.7603811,"non",0,"other","Cyanodictyon planctonicum",0.116925573
"514","Irish Sea",53.29477,-5.1416,"high","26.03.18",12:00:00,11.8421,0.381273,5.916535,1.7603811,"non",0,"other","Golenkinia radiata",0.071815237
"515","Irish Sea",53.29477,-5.1416,"high","26.03.18",12:00:00,11.8421,0.381273,5.916535,1.7603811,"non",0,"other","Lagerheimia subsalsa",0.729396336
"516","Irish Sea",53.29477,-5.1416,"high","26.03.18",12:00:00,11.8421,0.381273,5.916535,1.7603811,"non",0,"other","Planctonema lauterbornii",0.149663553
"517","Irish Sea",53.29477,-5.1416,"high","26.03.18",12:00:00,11.8421,0.381273,5.916535,1.7603811,"non",0,"other","Planktolyngbya contorta",0.721048389
"518","Irish Sea",53.29477,-5.1416,"high","26.03.18",12:00:00,11.8421,0.381273,5.916535,1.7603811,"non",0,"other","Pseudanabaena acicularis",0.196591977
"519","Irish Sea",53.29477,-5.1416,"high","26.03.18",12:00:00,11.8421,0.381273,5.916535,1.7603811,"non",0,"other","Radiocystis geminata",0.000515981
"520","Irish Sea",53.29477,-5.1416,"high","26.03.18",12:00:00,11.8421,0.381273,5.916535,1.7603811,"non",0,"other","Scenedesmus apiculatus",0.216758522
"521","Irish Sea",53.29477,-5.1416,"high","26.03.18",12:00:00,11.8421,0.381273,5.916535,1.7603811,"non",0,"other","Snowella fennica",0.21086773
"522","Irish Sea",53.29477,-5.1416,"high","26.03.18",12:00:00,11.8421,0.381273,5.916535,1.7603811,"non",0,"other","Tetrastrum elegans",0.271761141
"523","Irish Sea",53.29477,-5.1416,"high","27.3.18",12:00:00,12.1647,0.293855,3.856812,2.4186837,"high",1,"other","Cochlodinium polykrikoides",0.078055912
"524","Irish Sea",53.29477,-5.1416,"high","27.3.18",12:00:00,12.1647,0.293855,3.856812,2.4186837,"high",1,"other","Noctiluca scintillans",0.01715063
"525","Irish Sea",53.29477,-5.1416,"high","27.3.18",12:00:00,12.1647,0.293855,3.856812,2.4186837,"low",1,"diatom","Skeletonema costatum",0.065765487
"526","Irish Sea",53.29477,-5.1416,"high","27.3.18",12:00:00,12.1647,0.293855,3.856812,2.4186837,"low",1,"other","Chattonella antiqua",0.05622383
"527","Irish Sea",53.29477,-5.1416,"high","27.3.18",12:00:00,12.1647,0.293855,3.856812,2.4186837,"medium",1,"diatom","Chaetoceros concavicorne",0.024522977
"528","Irish Sea",53.29477,-5.1416,"high","27.3.18",12:00:00,12.1647,0.293855,3.856812,2.4186837,"medium",1,"diatom","Thalassiosira mala",0.076907567
"529","Irish Sea",53.29477,-5.1416,"high","27.3.18",12:00:00,12.1647,0.293855,3.856812,2.4186837,"medium",1,"other","Alexandrium catenella",0.002590937
"530","Irish Sea",53.29477,-5.1416,"high","27.3.18",12:00:00,12.1647,0.293855,3.856812,2.4186837,"non",0,"diatom","Actinocyclus normanii",0.064216195
"531","Irish Sea",53.29477,-5.1416,"high","27.3.18",12:00:00,12.1647,0.293855,3.856812,2.4186837,"non",0,"diatom","Cerataulina pelagica",0.044370431
"532","Irish Sea",53.29477,-5.1416,"high","27.3.18",12:00:00,12.1647,0.293855,3.856812,2.4186837,"non",0,"diatom","Coscinodiscus wailesii",0.010679506
"533","Irish Sea",53.29477,-5.1416,"high","27.3.18",12:00:00,12.1647,0.293855,3.856812,2.4186837,"non",0,"diatom","Cyclotella radiosa",0.133785015
"534","Irish Sea",53.29477,-5.1416,"high","27.3.18",12:00:00,12.1647,0.293855,3.856812,2.4186837,"non",0,"diatom","Detonula confervacea",0.12111152
"535","Irish Sea",53.29477,-5.1416,"high","27.3.18",12:00:00,12.1647,0.293855,3.856812,2.4186837,"non",0,"diatom","Guinardia delicatula",0.048133191
"536","Irish Sea",53.29477,-5.1416,"high","27.3.18",12:00:00,12.1647,0.293855,3.856812,2.4186837,"non",0,"diatom","Leptocylindrus danicus",0.039482654
"537","Irish Sea",53.29477,-5.1416,"high","27.3.18",12:00:00,12.1647,0.293855,3.856812,2.4186837,"non",0,"diatom","Proboscia alata",0.143453246
"538","Irish Sea",53.29477,-5.1416,"high","27.3.18",12:00:00,12.1647,0.293855,3.856812,2.4186837,"non",0,"diatom","Rhizosolenia setigera",0.087113798
"539","Irish Sea",53.29477,-5.1416,"high","27.3.18",12:00:00,12.1647,0.293855,3.856812,2.4186837,"non",0,"other","Aphanocapsa conferta",0.353613728
"540","Irish Sea",53.29477,-5.1416,"high","27.3.18",12:00:00,12.1647,0.293855,3.856812,2.4186837,"non",0,"other","Chroococcus distans",0.441242705
"541","Irish Sea",53.29477,-5.1416,"high","27.3.18",12:00:00,12.1647,0.293855,3.856812,2.4186837,"non",0,"other","Cryptaulax marina",0.023152152
"542","Irish Sea",53.29477,-5.1416,"high","27.3.18",12:00:00,12.1647,0.293855,3.856812,2.4186837,"non",0,"other","Cryptomonas platyuris",0.207579021
"543","Irish Sea",53.29477,-5.1416,"high","27.3.18",12:00:00,12.1647,0.293855,3.856812,2.4186837,"non",0,"other","Cyanodictyon planctonicum",0.053447586
"544","Irish Sea",53.29477,-5.1416,"high","27.3.18",12:00:00,12.1647,0.293855,3.856812,2.4186837,"non",0,"other","Golenkinia radiata",0.010152316
"545","Irish Sea",53.29477,-5.1416,"high","27.3.18",12:00:00,12.1647,0.293855,3.856812,2.4186837,"non",0,"other","Lagerheimia subsalsa",0.46371748
"546","Irish Sea",53.29477,-5.1416,"high","27.3.18",12:00:00,12.1647,0.293855,3.856812,2.4186837,"non",0,"other","Planctonema lauterbornii",0.091033195
"547","Irish Sea",53.29477,-5.1416,"high","27.3.18",12:00:00,12.1647,0.293855,3.856812,2.4186837,"non",0,"other","Planktolyngbya contorta",0.413581794
"548","Irish Sea",53.29477,-5.1416,"high","27.3.18",12:00:00,12.1647,0.293855,3.856812,2.4186837,"non",0,"other","Pseudanabaena acicularis",0.097020167
"549","Irish Sea",53.29477,-5.1416,"high","27.3.18",12:00:00,12.1647,0.293855,3.856812,2.4186837,"non",0,"other","Radiocystis geminata",0.017003292
"550","Irish Sea",53.29477,-5.1416,"high","27.3.18",12:00:00,12.1647,0.293855,3.856812,2.4186837,"non",0,"other","Scenedesmus apiculatus",0.132815729
"551","Irish Sea",53.29477,-5.1416,"high","27.3.18",12:00:00,12.1647,0.293855,3.856812,2.4186837,"non",0,"other","Snowella fennica",0.130259424
"552","Irish Sea",53.29477,-5.1416,"high","27.3.18",12:00:00,12.1647,0.293855,3.856812,2.4186837,"non",0,"other","Tetrastrum elegans",0.16570028
"553","Norwegian Trench",58.28639,4.98779,"high","20.03.18",12:00:00,4.8507,0.075617,10.552205,0.8847674,"low",1,"diatom","Cylindrotheca closterium",0.003310503
"554","Norwegian Trench",58.28639,4.98779,"high","20.03.18",12:00:00,4.8507,0.075617,10.552205,0.8847674,"low",1,"other","Chattonella antiqua",0.023178902
"555","Norwegian Trench",58.28639,4.98779,"high","20.03.18",12:00:00,4.8507,0.075617,10.552205,0.8847674,"medium",1,"diatom","Thalassiosira mala",0.003699599
"556","Norwegian Trench",58.28639,4.98779,"high","20.03.18",12:00:00,4.8507,0.075617,10.552205,0.8847674,"medium",1,"other","Alexandrium catenella",0.016197247
"557","Norwegian Trench",58.28639,4.98779,"high","20.03.18",12:00:00,4.8507,0.075617,10.552205,0.8847674,"non",0,"diatom","Cerataulina pelagica",0.023224232
"558","Norwegian Trench",58.28639,4.98779,"high","20.03.18",12:00:00,4.8507,0.075617,10.552205,0.8847674,"non",0,"diatom","Coscinodiscus wailesii",0.023444403
"559","Norwegian Trench",58.28639,4.98779,"high","20.03.18",12:00:00,4.8507,0.075617,10.552205,0.8847674,"non",0,"diatom","Leptocylindrus danicus",0.031004627
"560","Norwegian Trench",58.28639,4.98779,"high","20.03.18",12:00:00,4.8507,0.075617,10.552205,0.8847674,"non",0,"diatom","Skeletonema subsalsum",0.013834549
"561","Norwegian Trench",58.28639,4.98779,"high","20.03.18",12:00:00,4.8507,0.075617,10.552205,0.8847674,"non",0,"other","Chroococcus distans",0.103840422
"562","Norwegian Trench",58.28639,4.98779,"high","20.03.18",12:00:00,4.8507,0.075617,10.552205,0.8847674,"non",0,"other","Coelosphaerium dubium",0.124152182
"563","Norwegian Trench",58.28639,4.98779,"high","20.03.18",12:00:00,4.8507,0.075617,10.552205,0.8847674,"non",0,"other","Cryptaulax marina",0.120877879
"564","Norwegian Trench",58.28639,4.98779,"high","20.03.18",12:00:00,4.8507,0.075617,10.552205,0.8847674,"non",0,"other","Cyanodictyon planctonicum",0.066230037
"565","Norwegian Trench",58.28639,4.98779,"high","20.03.18",12:00:00,4.8507,0.075617,10.552205,0.8847674,"non",0,"other","Golenkinia radiata",0.111344092
"566","Norwegian Trench",58.28639,4.98779,"high","20.03.18",12:00:00,4.8507,0.075617,10.552205,0.8847674,"non",0,"other","Planctonema lauterbornii",0.096482074
"567","Norwegian Trench",58.28639,4.98779,"high","20.03.18",12:00:00,4.8507,0.075617,10.552205,0.8847674,"non",0,"other","Radiocystis geminata",0.091450859
"568","Norwegian Trench",58.28639,4.98779,"high","20.03.18",12:00:00,4.8507,0.075617,10.552205,0.8847674,"non",0,"other","Snowella fennica",0.160854311
"569","Norwegian Trench",58.28639,4.98779,"high","20.03.18",12:00:00,4.8507,0.075617,10.552205,0.8847674,"non",0,"other","Tetrastrum elegans",0.119201999
"570","Norwegian Trench",58.28639,4.98779,"high","21.03.18",12:00:00,5.2864,0.110722,11.337819,1.0664298,"low",1,"diatom","Cylindrotheca closterium",0.008729009
"571","Norwegian Trench",58.28639,4.98779,"high","21.03.18",12:00:00,5.2864,0.110722,11.337819,1.0664298,"low",1,"other","Chattonella antiqua",0.062808338
"572","Norwegian Trench",58.28639,4.98779,"high","21.03.18",12:00:00,5.2864,0.110722,11.337819,1.0664298,"medium",1,"diatom","Thalassiosira mala",0.010313402
"573","Norwegian Trench",58.28639,4.98779,"high","21.03.18",12:00:00,5.2864,0.110722,11.337819,1.0664298,"medium",1,"other","Alexandrium catenella",0.045146718
"574","Norwegian Trench",58.28639,4.98779,"high","21.03.18",12:00:00,5.2864,0.110722,11.337819,1.0664298,"non",0,"diatom","Cerataulina pelagica",0.054307964
"575","Norwegian Trench",58.28639,4.98779,"high","21.03.18",12:00:00,5.2864,0.110722,11.337819,1.0664298,"non",0,"diatom","Coscinodiscus wailesii",0.054075486
"576","Norwegian Trench",58.28639,4.98779,"high","21.03.18",12:00:00,5.2864,0.110722,11.337819,1.0664298,"non",0,"diatom","Leptocylindrus danicus",0.064774068
"577","Norwegian Trench",58.28639,4.98779,"high","21.03.18",12:00:00,5.2864,0.110722,11.337819,1.0664298,"non",0,"diatom","Skeletonema subsalsum",0.029829057
"578","Norwegian Trench",58.28639,4.98779,"high","21.03.18",12:00:00,5.2864,0.110722,11.337819,1.0664298,"non",0,"other","Chroococcus distans",0.20036806
"579","Norwegian Trench",58.28639,4.98779,"high","21.03.18",12:00:00,5.2864,0.110722,11.337819,1.0664298,"non",0,"other","Coelosphaerium dubium",0.204212636
"580","Norwegian Trench",58.28639,4.98779,"high","21.03.18",12:00:00,5.2864,0.110722,11.337819,1.0664298,"non",0,"other","Cryptaulax marina",0.199206185
"581","Norwegian Trench",58.28639,4.98779,"high","21.03.18",12:00:00,5.2864,0.110722,11.337819,1.0664298,"non",0,"other","Cyanodictyon planctonicum",0.128596547
"582","Norwegian Trench",58.28639,4.98779,"high","21.03.18",12:00:00,5.2864,0.110722,11.337819,1.0664298,"non",0,"other","Golenkinia radiata",0.194490484
"583","Norwegian Trench",58.28639,4.98779,"high","21.03.18",12:00:00,5.2864,0.110722,11.337819,1.0664298,"non",0,"other","Planctonema lauterbornii",0.163061775
"584","Norwegian Trench",58.28639,4.98779,"high","21.03.18",12:00:00,5.2864,0.110722,11.337819,1.0664298,"non",0,"other","Radiocystis geminata",0.18611418
"585","Norwegian Trench",58.28639,4.98779,"high","21.03.18",12:00:00,5.2864,0.110722,11.337819,1.0664298,"non",0,"other","Snowella fennica",0.295712458
"586","Norwegian Trench",58.28639,4.98779,"high","21.03.18",12:00:00,5.2864,0.110722,11.337819,1.0664298,"non",0,"other","Tetrastrum elegans",0.215461633
"587","Norwegian Trench",58.28639,4.98779,"high","22.03.18",12:00:00,5.2858,0.095627,11.538608,0.9248176,"low",1,"diatom","Cylindrotheca closterium",0.005262914
"588","Norwegian Trench",58.28639,4.98779,"high","22.03.18",12:00:00,5.2858,0.095627,11.538608,0.9248176,"low",1,"other","Chattonella antiqua",0.045749939
"589","Norwegian Trench",58.28639,4.98779,"high","22.03.18",12:00:00,5.2858,0.095627,11.538608,0.9248176,"medium",1,"diatom","Thalassiosira mala",0.00619343
"590","Norwegian Trench",58.28639,4.98779,"high","22.03.18",12:00:00,5.2858,0.095627,11.538608,0.9248176,"medium",1,"other","Alexandrium catenella",0.030537865
"591","Norwegian Trench",58.28639,4.98779,"high","22.03.18",12:00:00,5.2858,0.095627,11.538608,0.9248176,"non",0,"diatom","Cerataulina pelagica",0.036402203
"592","Norwegian Trench",58.28639,4.98779,"high","22.03.18",12:00:00,5.2858,0.095627,11.538608,0.9248176,"non",0,"diatom","Coscinodiscus wailesii",0.038186521
"593","Norwegian Trench",58.28639,4.98779,"high","22.03.18",12:00:00,5.2858,0.095627,11.538608,0.9248176,"non",0,"diatom","Leptocylindrus danicus",0.04658082
"594","Norwegian Trench",58.28639,4.98779,"high","22.03.18",12:00:00,5.2858,0.095627,11.538608,0.9248176,"non",0,"diatom","Skeletonema subsalsum",0.021405766
"595","Norwegian Trench",58.28639,4.98779,"high","22.03.18",12:00:00,5.2858,0.095627,11.538608,0.9248176,"non",0,"other","Chroococcus distans",0.148450253
"596","Norwegian Trench",58.28639,4.98779,"high","22.03.18",12:00:00,5.2858,0.095627,11.538608,0.9248176,"non",0,"other","Coelosphaerium dubium",0.173118761
"597","Norwegian Trench",58.28639,4.98779,"high","22.03.18",12:00:00,5.2858,0.095627,11.538608,0.9248176,"non",0,"other","Cryptaulax marina",0.183183249
"598","Norwegian Trench",58.28639,4.98779,"high","22.03.18",12:00:00,5.2858,0.095627,11.538608,0.9248176,"non",0,"other","Cyanodictyon planctonicum",0.095771013
"599","Norwegian Trench",58.28639,4.98779,"high","22.03.18",12:00:00,5.2858,0.095627,11.538608,0.9248176,"non",0,"other","Golenkinia radiata",0.153128576
"600","Norwegian Trench",58.28639,4.98779,"high","22.03.18",12:00:00,5.2858,0.095627,11.538608,0.9248176,"non",0,"other","Planctonema lauterbornii",0.14671766
"601","Norwegian Trench",58.28639,4.98779,"high","22.03.18",12:00:00,5.2858,0.095627,11.538608,0.9248176,"non",0,"other","Radiocystis geminata",0.141401893
"602","Norwegian Trench",58.28639,4.98779,"high","22.03.18",12:00:00,5.2858,0.095627,11.538608,0.9248176,"non",0,"other","Snowella fennica",0.241812511
"603","Norwegian Trench",58.28639,4.98779,"high","22.03.18",12:00:00,5.2858,0.095627,11.538608,0.9248176,"non",0,"other","Tetrastrum elegans",0.179810399
"604","Norwegian Trench",58.28639,4.98779,"high","23.03.18",12:00:00,5.6304,0.098503,9.289853,0.9121424,"low",1,"diatom","Cylindrotheca closterium",0.005367648
"605","Norwegian Trench",58.28639,4.98779,"high","23.03.18",12:00:00,5.6304,0.098503,9.289853,0.9121424,"low",1,"other","Chattonella antiqua",0.048015227
"606","Norwegian Trench",58.28639,4.98779,"high","23.03.18",12:00:00,5.6304,0.098503,9.289853,0.9121424,"medium",1,"diatom","Thalassiosira mala",0.006307728
"607","Norwegian Trench",58.28639,4.98779,"high","23.03.18",12:00:00,5.6304,0.098503,9.289853,0.9121424,"medium",1,"other","Alexandrium catenella",0.034998232
"608","Norwegian Trench",58.28639,4.98779,"high","23.03.18",12:00:00,5.6304,0.098503,9.289853,0.9121424,"non",0,"diatom","Cerataulina pelagica",0.039578955
"609","Norwegian Trench",58.28639,4.98779,"high","23.03.18",12:00:00,5.6304,0.098503,9.289853,0.9121424,"non",0,"diatom","Coscinodiscus wailesii",0.037088872
"610","Norwegian Trench",58.28639,4.98779,"high","23.03.18",12:00:00,5.6304,0.098503,9.289853,0.9121424,"non",0,"diatom","Leptocylindrus danicus",0.051022184
"611","Norwegian Trench",58.28639,4.98779,"high","23.03.18",12:00:00,5.6304,0.098503,9.289853,0.9121424,"non",0,"diatom","Skeletonema subsalsum",0.019792521
"612","Norwegian Trench",58.28639,4.98779,"high","23.03.18",12:00:00,5.6304,0.098503,9.289853,0.9121424,"non",0,"other","Chroococcus distans",0.151495284
"613","Norwegian Trench",58.28639,4.98779,"high","23.03.18",12:00:00,5.6304,0.098503,9.289853,0.9121424,"non",0,"other","Coelosphaerium dubium",0.177201204
"614","Norwegian Trench",58.28639,4.98779,"high","23.03.18",12:00:00,5.6304,0.098503,9.289853,0.9121424,"non",0,"other","Cryptaulax marina",0.18819234
"615","Norwegian Trench",58.28639,4.98779,"high","23.03.18",12:00:00,5.6304,0.098503,9.289853,0.9121424,"non",0,"other","Cyanodictyon planctonicum",0.108754535
"616","Norwegian Trench",58.28639,4.98779,"high","23.03.18",12:00:00,5.6304,0.098503,9.289853,0.9121424,"non",0,"other","Golenkinia radiata",0.173046377
"617","Norwegian Trench",58.28639,4.98779,"high","23.03.18",12:00:00,5.6304,0.098503,9.289853,0.9121424,"non",0,"other","Planctonema lauterbornii",0.133953795
"618","Norwegian Trench",58.28639,4.98779,"high","23.03.18",12:00:00,5.6304,0.098503,9.289853,0.9121424,"non",0,"other","Radiocystis geminata",0.143078622
"619","Norwegian Trench",58.28639,4.98779,"high","23.03.18",12:00:00,5.6304,0.098503,9.289853,0.9121424,"non",0,"other","Snowella fennica",0.255356606
"620","Norwegian Trench",58.28639,4.98779,"high","23.03.18",12:00:00,5.6304,0.098503,9.289853,0.9121424,"non",0,"other","Tetrastrum elegans",0.201150584
"621","Norwegian Trench",58.28639,4.98779,"high","24.03.18",12:00:00,5.8159,0.100584,6.818473,0.8892808,"low",1,"diatom","Cylindrotheca closterium",0.005204187
"622","Norwegian Trench",58.28639,4.98779,"high","24.03.18",12:00:00,5.8159,0.100584,6.818473,0.8892808,"low",1,"other","Chattonella antiqua",0.051233618
"623","Norwegian Trench",58.28639,4.98779,"high","24.03.18",12:00:00,5.8159,0.100584,6.818473,0.8892808,"medium",1,"diatom","Thalassiosira mala",0.006258408
"624","Norwegian Trench",58.28639,4.98779,"high","24.03.18",12:00:00,5.8159,0.100584,6.818473,0.8892808,"medium",1,"other","Alexandrium catenella",0.037174405
"625","Norwegian Trench",58.28639,4.98779,"high","24.03.18",12:00:00,5.8159,0.100584,6.818473,0.8892808,"non",0,"diatom","Cerataulina pelagica",0.037909974
"626","Norwegian Trench",58.28639,4.98779,"high","24.03.18",12:00:00,5.8159,0.100584,6.818473,0.8892808,"non",0,"diatom","Coscinodiscus wailesii",0.03953101
"627","Norwegian Trench",58.28639,4.98779,"high","24.03.18",12:00:00,5.8159,0.100584,6.818473,0.8892808,"non",0,"diatom","Leptocylindrus danicus",0.050518989
"628","Norwegian Trench",58.28639,4.98779,"high","24.03.18",12:00:00,5.8159,0.100584,6.818473,0.8892808,"non",0,"diatom","Skeletonema subsalsum",0.020851779
"629","Norwegian Trench",58.28639,4.98779,"high","24.03.18",12:00:00,5.8159,0.100584,6.818473,0.8892808,"non",0,"other","Chroococcus distans",0.163086362
"630","Norwegian Trench",58.28639,4.98779,"high","24.03.18",12:00:00,5.8159,0.100584,6.818473,0.8892808,"non",0,"other","Coelosphaerium dubium",0.184106355
"631","Norwegian Trench",58.28639,4.98779,"high","24.03.18",12:00:00,5.8159,0.100584,6.818473,0.8892808,"non",0,"other","Cryptaulax marina",0.189845448
"632","Norwegian Trench",58.28639,4.98779,"high","24.03.18",12:00:00,5.8159,0.100584,6.818473,0.8892808,"non",0,"other","Cyanodictyon planctonicum",0.104226977
"633","Norwegian Trench",58.28639,4.98779,"high","24.03.18",12:00:00,5.8159,0.100584,6.818473,0.8892808,"non",0,"other","Golenkinia radiata",0.184570074
"634","Norwegian Trench",58.28639,4.98779,"high","24.03.18",12:00:00,5.8159,0.100584,6.818473,0.8892808,"non",0,"other","Planctonema lauterbornii",0.15215148
"635","Norwegian Trench",58.28639,4.98779,"high","24.03.18",12:00:00,5.8159,0.100584,6.818473,0.8892808,"non",0,"other","Radiocystis geminata",0.153209079
"636","Norwegian Trench",58.28639,4.98779,"high","24.03.18",12:00:00,5.8159,0.100584,6.818473,0.8892808,"non",0,"other","Snowella fennica",0.25267234
"637","Norwegian Trench",58.28639,4.98779,"high","24.03.18",12:00:00,5.8159,0.100584,6.818473,0.8892808,"non",0,"other","Tetrastrum elegans",0.200233239
"638","Norwegian Trench",58.28639,4.98779,"high","25.03.18",12:00:00,6.016,0.104155,7.628612,1.1913365,"low",1,"diatom","Cylindrotheca closterium",0.009852152
"639","Norwegian Trench",58.28639,4.98779,"high","25.03.18",12:00:00,6.016,0.104155,7.628612,1.1913365,"low",1,"other","Chattonella antiqua",0.052218981
"640","Norwegian Trench",58.28639,4.98779,"high","25.03.18",12:00:00,6.016,0.104155,7.628612,1.1913365,"medium",1,"diatom","Thalassiosira mala",0.011844247
"641","Norwegian Trench",58.28639,4.98779,"high","25.03.18",12:00:00,6.016,0.104155,7.628612,1.1913365,"medium",1,"other","Alexandrium catenella",0.035153948
"642","Norwegian Trench",58.28639,4.98779,"high","25.03.18",12:00:00,6.016,0.104155,7.628612,1.1913365,"non",0,"diatom","Cerataulina pelagica",0.056442105
"643","Norwegian Trench",58.28639,4.98779,"high","25.03.18",12:00:00,6.016,0.104155,7.628612,1.1913365,"non",0,"diatom","Coscinodiscus wailesii",0.054272966
"644","Norwegian Trench",58.28639,4.98779,"high","25.03.18",12:00:00,6.016,0.104155,7.628612,1.1913365,"non",0,"diatom","Leptocylindrus danicus",0.06659487
"645","Norwegian Trench",58.28639,4.98779,"high","25.03.18",12:00:00,6.016,0.104155,7.628612,1.1913365,"non",0,"diatom","Skeletonema subsalsum",0.027444131
"646","Norwegian Trench",58.28639,4.98779,"high","25.03.18",12:00:00,6.016,0.104155,7.628612,1.1913365,"non",0,"other","Chroococcus distans",0.162012557
"647","Norwegian Trench",58.28639,4.98779,"high","25.03.18",12:00:00,6.016,0.104155,7.628612,1.1913365,"non",0,"other","Coelosphaerium dubium",0.199276743
"648","Norwegian Trench",58.28639,4.98779,"high","25.03.18",12:00:00,6.016,0.104155,7.628612,1.1913365,"non",0,"other","Cryptaulax marina",0.192403895
"649","Norwegian Trench",58.28639,4.98779,"high","25.03.18",12:00:00,6.016,0.104155,7.628612,1.1913365,"non",0,"other","Cyanodictyon planctonicum",0.113978323
"650","Norwegian Trench",58.28639,4.98779,"high","25.03.18",12:00:00,6.016,0.104155,7.628612,1.1913365,"non",0,"other","Golenkinia radiata",0.185550754
"651","Norwegian Trench",58.28639,4.98779,"high","25.03.18",12:00:00,6.016,0.104155,7.628612,1.1913365,"non",0,"other","Planctonema lauterbornii",0.140881555
"652","Norwegian Trench",58.28639,4.98779,"high","25.03.18",12:00:00,6.016,0.104155,7.628612,1.1913365,"non",0,"other","Radiocystis geminata",0.155927883
"653","Norwegian Trench",58.28639,4.98779,"high","25.03.18",12:00:00,6.016,0.104155,7.628612,1.1913365,"non",0,"other","Snowella fennica",0.27700237
"654","Norwegian Trench",58.28639,4.98779,"high","25.03.18",12:00:00,6.016,0.104155,7.628612,1.1913365,"non",0,"other","Tetrastrum elegans",0.192111593
"655","Norwegian Trench",58.28639,4.98779,"high","26.03.18",12:00:00,5.9297,0.070105,9.598395,1.0311219,"low",1,"diatom","Cylindrotheca closterium",0.003895544
"656","Norwegian Trench",58.28639,4.98779,"high","26.03.18",12:00:00,5.9297,0.070105,9.598395,1.0311219,"low",1,"other","Chattonella antiqua",0.017030431
"657","Norwegian Trench",58.28639,4.98779,"high","26.03.18",12:00:00,5.9297,0.070105,9.598395,1.0311219,"medium",1,"diatom","Thalassiosira mala",0.004325252
"658","Norwegian Trench",58.28639,4.98779,"high","26.03.18",12:00:00,5.9297,0.070105,9.598395,1.0311219,"medium",1,"other","Alexandrium catenella",0.011880622
"659","Norwegian Trench",58.28639,4.98779,"high","26.03.18",12:00:00,5.9297,0.070105,9.598395,1.0311219,"non",0,"diatom","Cerataulina pelagica",0.02442791
"660","Norwegian Trench",58.28639,4.98779,"high","26.03.18",12:00:00,5.9297,0.070105,9.598395,1.0311219,"non",0,"diatom","Coscinodiscus wailesii",0.022307371
"661","Norwegian Trench",58.28639,4.98779,"high","26.03.18",12:00:00,5.9297,0.070105,9.598395,1.0311219,"non",0,"diatom","Leptocylindrus danicus",0.030310384
"662","Norwegian Trench",58.28639,4.98779,"high","26.03.18",12:00:00,5.9297,0.070105,9.598395,1.0311219,"non",0,"diatom","Skeletonema subsalsum",0.01386782
"663","Norwegian Trench",58.28639,4.98779,"high","26.03.18",12:00:00,5.9297,0.070105,9.598395,1.0311219,"non",0,"other","Chroococcus distans",0.087840679
"664","Norwegian Trench",58.28639,4.98779,"high","26.03.18",12:00:00,5.9297,0.070105,9.598395,1.0311219,"non",0,"other","Coelosphaerium dubium",0.096383528
"665","Norwegian Trench",58.28639,4.98779,"high","26.03.18",12:00:00,5.9297,0.070105,9.598395,1.0311219,"non",0,"other","Cryptaulax marina",0.10308409
"666","Norwegian Trench",58.28639,4.98779,"high","26.03.18",12:00:00,5.9297,0.070105,9.598395,1.0311219,"non",0,"other","Cyanodictyon planctonicum",0.061847132
"667","Norwegian Trench",58.28639,4.98779,"high","26.03.18",12:00:00,5.9297,0.070105,9.598395,1.0311219,"non",0,"other","Golenkinia radiata",0.093808013
"668","Norwegian Trench",58.28639,4.98779,"high","26.03.18",12:00:00,5.9297,0.070105,9.598395,1.0311219,"non",0,"other","Planctonema lauterbornii",0.080538791
"669","Norwegian Trench",58.28639,4.98779,"high","26.03.18",12:00:00,5.9297,0.070105,9.598395,1.0311219,"non",0,"other","Radiocystis geminata",0.08396006
"670","Norwegian Trench",58.28639,4.98779,"high","26.03.18",12:00:00,5.9297,0.070105,9.598395,1.0311219,"non",0,"other","Snowella fennica",0.139690249
"671","Norwegian Trench",58.28639,4.98779,"high","26.03.18",12:00:00,5.9297,0.070105,9.598395,1.0311219,"non",0,"other","Tetrastrum elegans",0.10248942
"672","Norwegian Trench",58.28639,4.98779,"high","27.3.18",12:00:00,6.0067,0.135262,11.351974,0.9130016,"low",1,"diatom","Cylindrotheca closterium",0.008676276
